CURRENT MEDICATIONS OVERVIEW,,
MEDICATION,GENE(S),PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST
"Oxycodone",CYP2D6,"Minor – result should be considered as may affect medicationresponse"
"Pantoprazole",CYP2C19,"Minor – result should be considered as may affect medicationresponse"
"Escitalopram(Lexapro)",CYP2C19,Usual prescribing considerations apply
"Melatonin",CYP1A2,Usual prescribing considerations apply
"Rosuvastatin",SLCO1B1,Usual prescribing considerations apply
"Tacrolimus",CYP3A5,Usual prescribing considerations apply
MEDICATIONS THAT DO NOT HAVE PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST,,
"azithromycin, amoxicillin, mycophenolate, prednisone, trazadone, amlodipine, gabapentin",,
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"ADHD -miscellaneous agents",Atomoxetine,CYP2D6,Adverse effects,FDA3
Antiarrhythmics,Flecainide,CYP2D6,Adverse effects,DPWG4
"",Propafenone,CYP2D6,Adverse effects,DPWG4
"Anticholinergics(genitourinary)",Tolterodine,CYP2D6,Adverse effects,FDA5
Anticoagulants,Acenocoumarol,"VKORC1CYP2C9","Significantly increasedacenocoumarol sensitivity",DPWG
"",Warfarin,"VKORC1CYP2C9","Significantly increased warfarinsensitivity",FDA6
"Antidepressants -other",Vortioxetine,CYP2D6,Adverse effects,"TGA7, FDA8"
"Antidepressants -serotoninnoradrenalinereuptake inhibitors",Venlafaxine,CYP2D6,Adverse effects,DPWG4
"Antidepressants -SSRIs",Fluoxetine,"CYP2D6CYP2C9",Adverse effects,FDA9
"",Fluvoxamine,"CYP2D6CYP1A2",Adverse effects,CPIC1
"",Paroxetine,CYP2D6,Adverse effects,CPIC1
"Antidepressants -tricyclicantidepressants",Amitriptyline,"CYP2D6CYP2C19",Adverse effects,CPIC10
"",Clomipramine,"CYP2D6CYP2C19",Adverse effects,CPIC10
"",Desipramine,CYP2D6,Adverse effects,CPIC10
"",Doxepin,"CYP2D6CYP2C19",Adverse effects,CPIC10
"",Imipramine,"CYP2D6CYP2C19",Adverse effects,CPIC10
"",Nortriptyline,CYP2D6,Adverse effects,CPIC10
Antiemetics,Ondansetron,CYP2D6,"Increased therapeutic and/oradverse effects",CPIC11
Antiepileptics,Phenytoin,CYP2C9,Adverse effects,CPIC12
Antipsychotics,Aripiprazole,CYP2D6,Adverse effects,"DPWG4,TGA13, FDA14"
"",Brexpiprazole,CYP2D6,Adverse effects,FDA15
"",Haloperidol,CYP2D6,Adverse effects,DPWG
"",Pimozide,CYP2D6,Adverse effects,FDA16
"",Risperidone,CYP2D6,Adverse effects,DPWG4
"",Zuclopenthixol,CYP2D6,Adverse effects,DPWG4
Antitussives,Dextromethorphan,CYP2D6,Adverse effects,-
Beta blockers,Metoprolol,CYP2D6,Adverse effects,DPWG4
"Glaucoma - ocularpreparations",Timolol,CYP2D6,Adverse effects,-
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Immunomodulatorsand antineoplastics",Tamoxifen,CYP2D6,Reduced / inadequate response,CPIC17
Miscellaneous,Eliglustat,CYP2D6,Adverse effects,TGA18
Neurological drugs,Tetrabenazine,CYP2D6,"Increased therapeutic andadverse effects",FDA19
Opioid Analgesics,Codeine,"CYP2D6OPRM1",Reduced / inadequate response,CPIC20
Hydrocodone,CYP2D6,Reduced / inadequate response,,
Tramadol,CYP2D6,Reduced / inadequate response,DPWG4,
MEDICATIONS WITH MINOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Angiotensin receptorblockers",Irbesartan,CYP2C9,"Increased therapeutic and/oradverse effects",-
